URLs,Labels
https://www.sqlservercentral.com/forums/dialogs/like.aspx?postid=1334025,legitimate
http://longroaddistillers.com/tag/development-news/,legitimate
https://helen.blog/2017/12/its-christmas-eve-and-family-is-visiting-which-can-only-mean-hot-pot-time/,legitimate
http://www.rurubu.com/season/summer/hanabi/list.aspx?date=0808,legitimate
http://ici-marrakech.com/fb.php,phishing
https://www.givengain.com/a/kristinefrederiksen/,legitimate
http://asenergy.in/file1/document-word-space-drive/filewords,phishing
http://update.apple.com.icloud.upgrade.radiopalmeirafm.com.br/cc/id/68c16337f0e45bae687d3b74192cc9d8/home/index.html?amp;UserIDMfa2f4a318c81e0abd3e72c096833aa4dfa2f4a318c81e0abd3e72c096833aa&go=_restore,phishing
https://www.honda.com.au/honda-ignition/2019/50th-anniversary-original-crv.html,legitimate
http://ebs1gn1.newmail.ru/ISAPIdllSignInerrmsg8pUserIdcopartnerId2siteid0pageType1pa111UsingSSL1bshowgif0favoritenavruhttp3A2FISAPIdllSignInerrmsg8pUserIdcopartnerId2siteid0pageType1pa111UsingSSL1bshowgif0favoritenavruhttp3A2F/lgin.jpeg,phishing
https://www.heraldmailmedia.com/news/usa_today/hospitals-now-required-to-post-prices-online-to-help-patients/article_1accd2b9-36e5-51aa-9b19-3f1459e84f9f.html,legitimate
http://apple.ituneconnect.su/4fd59dd58e69373b70a9c0e2f3ec20de/,phishing
http://vkcladc.pe.hu/,phishing
https://www.mapama.gob.es/es/alimentacion/participacion-publica/proyncpanversion16102017_tcm7-454140.pdf,legitimate
http://98cell.ir/damani/dropbox/,phishing
https://icaci.org/files/documents/reference_docs/icc2009_icc2011_french.pdf,legitimate
https://www.angloinfo.com/budapest/directory/budapest-community-life-4,legitimate
http://paypal.com-cgi-bin-helpscr-cmd-login-run.update-account-online-br-anti-spam.paralelainformatica.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e553eec699f4d00bca95e4cb1e15f7fca453eec699f4d00bca95e4cb1e15f7fca4,phishing
https://www.bliss.org.uk/partners/morgan-french,legitimate
https://www.fundera.com/business-loans/guides/how-to-fund-a-business,legitimate
http://www.saitama-u.ac.jp/society/extension/,legitimate
https://beacon.agency/,legitimate
https://clu-in.org/download/rtdf/prb/reactbar.pdf,legitimate
https://www.domaincostclub.com/passwordreset.dhtml,legitimate
https://www.rstreet.org/2019/01/15/ban-the-box-for-colleges-too/,legitimate
https://servicorp.com.pe/logs/Welecom/.PayPal.com-Confirm-Your-PayPal-Account-Information/Suspended-Account/Login/80065d506cbe3d6838acbe8a7469c56a/Up-dating.php,phishing
http://absolutetrainingandbusinessservices.com/wp-content/themes/Lenio/images/update/160a81dea543134eac989a48212d2b01/Login.php?login=e8dhtgtiio&Session=icl0nn230ul72khvw858lbk452xmjlw3yhcm6eoe9al0u35ra9ywjiz,phishing
http://sualojavirtualpontos.com/frist_hitec/zn/index.php?=LzwAgnk33rkHouP861cw6OVx2NEY3WecXruo2bEX2XAWq4o7X581f5SY3bzVNvkLmbwLDRDf77H8qBtC3EcUuuxQ5Y63wGc2dvzN,phishing
http://paypal.com.server.confrim.bin.secure.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d849702314703d295b4a211648.autoescolaanapaula.com.br/paypal/b3882ae43b05439e9dd57733b2069c19/,phishing
http://xoomer.alice.it/us.htp.singin.ebay.com/ws.ebay/eBayISSAPI.dll.SingIn.eBayISAPI.html,phishing
http://www.tranzaction-refuze.tk,phishing
http://mohdcena.5gbfree.com/Facebook.htm,phishing
https://www.digitimes.com.tw/tech/searchdomain/srchlst_main.asp?query=%c0%f4%abo,legitimate
https://hukumat.com/clients/globaldatabase-com/,legitimate
http://www.orkoop.org.tr:32000/syncml/inc/iCloud/Connect/Webobjet/iCloudConnect.woa/,phishing
http://fuccyfy.altervista.org/,phishing
http://lacomidademivecina.com/usa/UK/update/https/www.paypal.com/cgi-bin/,phishing
http://url-go.com/support41092,phishing
https://www.nspcc.org.uk/get-involved/fundraise-for-us/yourself/big-packed-lunch/what-you-can-do/fundraise-for-us/,legitimate
http://www.ckdpinellas.info/~lloc1/www.paypal.com/368ec45dadaa44a20f746241859a7d3b/?cmd=_home&dispatch=613fcf8690df4a63f3ed7c938a031deb613fcf8690df4a63f3ed7c938a031deb,phishing
https://www.olark.com/site/2543-704-10-6969/contact,legitimate
http://paypal.com.update.paypal.b1935ddf511429e6c2e293452fb528f6.1da8613c671b1b291ac36649d01939a2.index.php.cmd.home.dispatch.ce212bf2f82bd740e6eec8c898298dsq565.lucadm.it/LoginPay/b2726453c47af21482596af2b5354e4f/d37900d6413883664fdbf92a3d71cf3e/?cmd=_home&dispatch=44997629ddd05de012188beea94ca99d44997629ddd05de012188beea94ca99d,phishing
http://awesometime4you.com/wp-admin/js/cmfr/3e5663293d5374340f2e042d1ece6677,phishing
https://names-data.com/names-like/3/kin,legitimate
http://www.fmorlans.com/~courierf/update/yahoo/login_verify2.htm,phishing
https://www.visualsoft.co.uk/tag/ppc/,legitimate
http://paypal.com.update.account.toughbook.cl/8a30e847925afc5975161aeabe8930f1/?cmd=_home&dispatch=12611ee9ac44e32d82007c39d7b5aa1e12611ee9ac44e32d82007c39d7b5aa1e,phishing
http://navarrocountyproperties.com/blog/wp-content/plugins/akismet/payca/dir/index.htm,phishing
http://jazglass.com/swar/index1.php,phishing
http://www.abcsigncompany.com/test/update/Onlineinfos/NatWest/,phishing
http://emdomicilioff.com.br/Welcome/Welcome/1a8a32ecb7125816f0ea259b0aa652e8/particuliers-45636.php,phishing
https://aulatel.es/prl.htm,legitimate
https://www2.ewe.de/privatkunden/hilfe/faq/faq-internet/faq-sprachqualitaet,legitimate
http://www.markboulton.co.uk/journal/comments/drupalorg_design_iterations_and_designing_in_the_open/,legitimate
https://xoopscube.jp/news/921,legitimate
https://www.azw.at/en/termin/wir-nehmen-spass-ernst/2019-02-05/3/,legitimate
https://www.iecee.org/dyn/www/f?p=106:25:0::::fsp_org_id:22854,legitimate
http://onlinbncnnccch.online/aol.logs/aol/auto,phishing
http://www.allowebcam.net/2/webscrcmd=_login-submit&dispatch=/verify,phishing
http://www.mitsubishi-motors.co.jp/lineup/delica_d5/special/d5_portal/sp/,legitimate
http://businessbanking.53.com.session19788.stackit.io/clientbase/form.asp,phishing
https://www.jaccs.co.jp/corporate/csr/investor.html,legitimate
https://mir24.tv/news/16311018/rezhim-chrezvychainoi-situacii-vveli-v-barnaule,legitimate
https://www.adoptaclassroom.org/blog-header-sheryl-teachers-1140x430/,legitimate
http://www.uniquems.com.do/jataoak/,phishing
https://download-runescape.com/weblog/login.ws2999549?mod=3,phishing
https://www.ait.ac.at/themen/acoustics-and-noise-abatement/projects/forever/,legitimate
http://64.31.18.106/images/www.paypal.co.uk/co.uk/uk/cgi/login-account.html?cmds=534534534#,phishing
https://www.shopvote.de/bewertung_shop_wodtke_com_9816.html,legitimate
https://www.megahfilmeshd.net/series/marte/,legitimate
https://scentsy.com/shop/p/51951/silver-bells-laundry-liquid-and-washer-whiffs-bundle?cid=blog:cm001:cs040:g056:r1:::::::safe-holiday-fragrance-post::t135::pc140:ct172::::,legitimate
https://www.startupgrind.com/u/mgfc29/,legitimate
http://www.upcalderara.com/images/informatie/rekening/internet/Bankieren/Fortisbank.be/login.php,phishing
http://itplpharma.com/www.paypal.com/ca/update/?m=abuse@attachegroup.com,phishing
http://mxdim.com/cgi/dropbox/,phishing
http://abintegro.com/,legitimate
http://www.paypal.fr.login.cgi-bin.webscr.cmd.login.submit.dispatch.flow.2iasqqcrrgktjzyqluxvdemu0kfdbbkb5grt.cciampnr.com/update/T1RnNU1URTJNalF3TXpBPQ%3D%3D/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365b860cca61f5e9e4c02bed71ce14e1fc7b860cca61f5e9e4c02bed71ce14e1fc7,phishing
https://www.gcu.edu/future-students/campus-resources.php,legitimate
http://www.petfinder.org/shelters/wa40.html,legitimate
http://party-bus-rental-nj.com/wp-includes/chase/chase_auth.html,phishing
http://um11ude.nazuka.net/,phishing
https://www.issf-sports.org/pages/resulttargets.ashx?reskey=5348504f4c57323230363139393430313b3b313735303b41503630573b303b463b493b313b303b30,legitimate
https://www.cristofoli.it/modules/mod_login/donation/129cvlo35wmrvhj9wxktriuy.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=abuse@nobody.tld&.rand=13InboxLight.aspx?n=1774256418&fid=4,phishing
http://www.potbnb.com/dopbcp/alibaba/alibaba/index.php,phishing
https://projecteuler.net/index.php?section=forum&id=208,legitimate
http://www.ceiisaip.com/emprendedor/logs/-/http/www.itau.com.br/GRIPENET/,phishing
http://sfvscvscsc.3owl.com/index.html,phishing
http://paypal.com-us-cgi-bin-webscrcmd-login-run-updates-paypal.marine-electric.net/aypal.com-us-cgi-bin-webscrcmd-login-run-updates/paypal.com/,phishing
http://business-eb.client694878-form.bbt.com.tenpost.cn/clients/form/b_form.jsp,phishing
http://www.redrocker.com/redheads/user/astevenadare,legitimate
http://account-service.net/login/login.html,phishing
https://theprovince.com/entertainment/music/festival-news,legitimate
https://zmap.io/research,legitimate
https://idealprotein.com/amazing-recipes/fr/recipe-category/desserts-fr/,legitimate
http://www.sll.se/verksamhet/kollektivtrafik/aktuella-projekt/nya-sparvagsmuseet/,legitimate
http://fr-freemobile-assistance.net/m.recouvrement/1fccb4deafd28f0c84984ecdf8385dc6/,phishing
http://www.afordinfo.com/~archiec/pay/5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e/5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e/PaY/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e570d6ac62d13a8fa25efb2c9a90379a9570d6ac62d13a8fa25efb2c9a90379a9,phishing
http://letsgophishing.com/pages/facebook.html,phishing
http://login.44031.maxkz.com/5f07f316eb75d29dc4a3c433647720bb/login.html,phishing
http://64.202.42.220/saw-cgi/eBayISAPI.dll/,phishing
http://202.185.225.10/portal_ntrc/.update/webscr.php?cmd=LogIn,phishing
http://safety-ilegal-00294.esy.es/index.html,phishing
http://charmlogo.com/products/dhk/websec/inde.php?email=abuse@agentics.com,phishing
http://www.footcum.info/~myvntk/www.paypal.co.uk/uk.cgi-bin.webscr/webscr.php,phishing
https://8wayrun.com/streams/games/brawlhalla.40/,legitimate
http://fun-market.ru/bancopostaonline.poste.it/bpol/CARTEPRE/tent.php,phishing
http://forwardeverfilm.com/cli/dropbox/dropbox/ipad/,phishing
http://signin.ebay.co.uk.a.fiatmilenium.com.br/eBayISAPI.dll/,phishing
http://www.financialpost.com/news/fp500/2015/?page=4&sort=name&type=t,legitimate
http://login.paypal.com-casepp-45901.11qnt.info/login.htm,phishing
http://www.casadeshowogalpao.com.br/libraries/pattemplate/patTemplate/Modifier/HTML/pulign/a493758ff888dc69b28e0488505a0c9a/,phishing
https://www.aforarcade.com/product/men/clothing/shirts/theo-slim-fit-camp-collar-shirt-in-camel,legitimate
https://www.turktelekom.com.tr/hakkimizda/medya-merkezi/basin-bultenleri/sayfalar/turk-telekom-teknoloji-seferberligi-canakkale-2.aspx,legitimate
http://69.195.124.118/~imeima/up/,phishing
http://jsstt.com/index/,phishing
http://teofilootoni.mg.gov.br/461/paypal.com/cgi-bin/webscr?cmd=_personal&locale.x=en_US&_email=PP318&secure.id=f4fab7a99b003d89e3d69689b05d8d291c0b76fce779f78f51be339c49445c49723aa82a83c278d5e7,phishing
http://mijngezondekeuze.nl/media/zic/logintoyahoomail.htm,phishing
https://www.kr-zlinsky.cz/kontrolni-zjisteni-2017-informace-pro-obce-s-rozsirenou-pusobnosti-cl-4334.html,legitimate
https://www.wwf.se/source.php?id=1119547,legitimate
https://www.celepar.pr.gov.br/servicos/cidadania/direitos-humanos/j0o2v7oq,legitimate
https://www.dur.ac.uk/research/themes/news/?itemno=31526,legitimate
http://www.kikkerland.com/products/honest-boy-pencil-sharpener/,legitimate
http://www.paypal.us-updatesaccount.id3432534641f6a850a564167e47e1fdd0fdacef8342d42f0ad67748672285.turkpornosuizle.info/index.php,phishing
https://www.marketingvox.com/archives/2005/10/21/splog_swell_causes_waves_in_blogosphere/,legitimate
https://www.rightlivelihoodaward.org/wp-content/uploads/2018/09/bio-nr-1-short-se-final-23-sep-2018.pdf,legitimate
https://www.nipr.ac.jp/jare/now/back58/20171026.html,legitimate
http://22569paypal57959.verify-pp.com/75881307887479869191?cmd=i5568656y5y54606y5h6v5c6n506u4y5z56646g6k5f64616z5j4t5b6s5,phishing
http://www.mongodb.org/display/docs/books,legitimate
http://llardinfantsjaifa.es/pp/f.colica%40aaa.com/it/webapps/mpp/home,phishing
http://www.artzoom.org/carajolivet/wp-content/backup-51b1a/1/BANCO-DE-LA-PRODUCCION/BANCO-DE-LA-PRODUCCION/BANCO-DE-LA-PRODUCCION/GFPNet/,phishing
https://intodns.com/worldweb.ch,legitimate
http://interactsession-0199946.regions.com.prouserbase.tw/ibsregions/cmserver/iform.cfm,phishing
http://fullalbum.phpnet.us/,phishing
http://www.logintumyspaices.com/index.php3/,phishing
http://www.m1938.com/moban/search_j1v_k7v_e1_3v.html,legitimate
http://mruf.pl/MHh6T98F,phishing
http://www978.paypal.ca.20753.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,phishing
http://www.armtrans.com.au/wp.includes/DHL%20AUTO/dhl.php,phishing
https://www2.ncdhhs.gov/control/teams/admin.htm,legitimate
http://187.33.1.71/b/safranet/,phishing
https://www.p11-ra.de/wissenswertes/versicherungsrecht/,legitimate
https://www.aeaweb.org/articles?id=10.1257/app.20160626,legitimate
http://rsudrsoetomo.jatimprov.go.id/en/components/com_wrapper/cliente.jpg,phishing
https://www.baguete.com.br/noticias/geral/22/01/2010/cpf-sera-emitido-pela-internet,legitimate
https://fox59.com/2017/06/19/monon-trail-etiquette/,legitimate
https://sneakernews.com/2016/06/10/adidas-yeezy-boost-750-light-grey-release-details/,legitimate
https://2plus2.ua/1plus1video/oper-po-vyzovu/3-sezon/14-seriya-oper-za-viklikom-3-14-seriya-parshivi-vivci,legitimate
https://www.myheritage.com/names/santiago_xochimanahua,legitimate
https://www.mad4media.de/suchmaschinenoptimierung.html,legitimate
https://www.thefreelibrary.com/inflorescence+morphology%2c+heterochrony%2c+and+phylogeny+in+the+mimosoid+...-a059602929,legitimate
https://www.foundry.com/products/modo/addons/matpak-metals,legitimate
https://thethaovanhoa.vn/the-gioi/cuu-si-quan-dac-nhiemhai-quan-my-ly-giai-nghiep-vu-trong-cuoc-giai-cuu-doi-bong-thai-lan-n20180711152839155.htm,legitimate
https://www.penguin.co.uk/books/1117296/chaos/9781473569461.html,legitimate
http://hamzadates.com/downloader/skin/budget/2fd61e9d1da6f19a79eb5311cf8b13f1/,phishing
http://secure.runescape.com.d.weblagon.loginforn.com/mood?=amp;ssl=0&amp;/,phishing
https://www.eauk.org/idea/home-is-where-the-heart-is-in-the-kingdom-of-god.cfm,legitimate
http://amazon-billing-update-account.allservicepartsmanuals.com/9c3e9e2ae715e4d2b7f6af8313e2d084/,phishing
http://www4.associatedbank.com.root71.ws/web_bank/confirm.asp?code=20nzeoceedDzelryykOkhb,phishing
http://paypal.com.update.account.toughbook.cl/8a30e847925afc5975161aeabe8930f1/?cmd=_login-run&dispatch=609662ff9d672c49eec80c0edf79fc77609662ff9d672c49eec80c0edf79fc77,phishing
https://office.com/start/word.aspx?omkt=ko-kr&templatetitle=12%ea%b0%9c%ec%9b%94%20%eb%8b%ac%eb%a0%a5%28%ec%9d%bc~%ed%86%a0%29&templateid=tm16402322,legitimate
https://www.ge-webdesign.de/cmsimpletemplates/?responsive_2017___slimmenu___slimmenu02,legitimate
http://bodegamatsu.com/vinedos/la-tinta-de-toro-protagonista/,legitimate
https://octobercms.com/plugins/xeor-minify,legitimate
http://digilander.libero.it/facebook.o/,phishing
http://connect5.colonialbank.com.ssl39.com/NBB/?unitid=16ecydeDcncrlcOkhb,phishing
https://ovam.be/vlaanderen-circulair,legitimate
http://amazon.com.gdpy.com.py/account.amaon.com/f728cc42f0b587bc80d16d7b76cf36be/,phishing
https://www.pride.com/comics,legitimate
http://pay-pal.com-ztuwnwqzy2fjmjfmzjk1.avesatan.info/F0552/9676e9a372f377a7397ba6375bf7f9d7/Login.php?login=uzlaw971yk&Session=j9tqhec7xq17hw4886i9q8kq604n22hhhsj858l9zijlpepqd6wmkfiqehc1gzryu9mj,phishing
https://www.skillslab.io/social-selling/6-questions-to-consider-when-building-your-social-selling-tech-stack/,legitimate
http://www.21sh.or.kr/home/expansion/,phishing
https://www.cndzys.com/video/gcw/2190.html,legitimate
https://www.fisheyes.it/novita/rate-shopper.php,legitimate
http://cumt.edu.cn/,legitimate
https://demae-can.com/chain/top/303470/,legitimate
http://www6.associatedbank.com.asp53.tv/web_bank/confirm.asp?report=21pppibDbhicsnbczyOzroh,phishing
http://www.dermalogicavn.com/__MACOSX/g_doc/._download_doc.php?l,phishing
https://marcaespana.es/actualidad/econom%c3%ada/el-cava-supera-al-champana-en-el-comercio-mundial-de-vinos-espumosos,legitimate
https://www.mrdomain.ir/mrdomain/complaints?p_p_id=com_liferay_login_web_portlet_loginportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&savelastpath=false&_com_liferay_login_web_portlet_loginportlet_mvcrendercommandname=%2flogin%2flogin,legitimate
http://nashau.com/paypal/cgi-bin/login.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,phishing
http://notlong.com/disabled/newshows,legitimate
http://foradosolo.com.br/logs/index.caixa1.php,phishing
http://www.akvariymist.ru/tmp/suntrust.html,phishing
http://signin.ebay.com.487925.9038694945543.com/sc/saw-cgi/eBayISAPI.dll/index.php,phishing
https://www.sobeys.com/en/hero_products/sensations-by-compliments-kettle-corn,legitimate
http://www.hon.ch/honcode/conduct_f.html?honconduct857391,legitimate
http://geepee.co.in/mail/cgi-bin/2f070768f87bb9da51cf3e80b80eb12b,phishing
http://www.ucsfhealth.org/treatments/massage/index.html,legitimate
http://218.61.7.118/www.abbey.co.uk/myonlineaccounts2.abbeynational.co.uk/logon.htm,phishing
https://cwsglobal.org/pakistan-and-afghanistan-two-enduring-and-endearing-places/,legitimate
http://www.nfrc.org/privacy-policy/,legitimate
https://www.odgersberndtson.com/en-at/people/caroline-lacey,legitimate
http://www.corpwatch.org/article.php?id=15182,legitimate
http://izmirsacekimikonya.com/updating/www.bankofamerica.com/bofa/update.html,phishing
http://dns.kitsm.jp/~matsu/html/welcome26.html,phishing
http://dpg-physik.de/dpg/organisation/?lang=en&expand=vorstand,legitimate
http://mountainpawprints.com/images/pp/3de44920c9572ef1587d38e1b6f22a6c/,phishing
https://www.spine-health.com/forum/categories/spinal-injections/p26,legitimate
http://www.nordea.com.sitemod.session960323.ysdfhh.hk/client.aspx/,phishing
http://www.azpsa.org/services/outpatient/incommunity/,legitimate
http://rihan.fr/a31500364a336d3ab6aa03d16e966aa1/,phishing
http://jrtour.com.br/googledoc/googledocs1/,phishing
https://www.worldremit.com/en/puerto-rico/faq,legitimate
http://rcccali.org/wells/wellsfargo/identity.php,phishing
http://www.amgmarketing.ie/xmlrpc/ntchah/updateviewselectupdatetype/11bd7f32cb98d82c511bf47f7924de96/,phishing
https://www.addme.com/newsletters/issue242.htm,legitimate
http://blomer.com.ar/jesumi/doc/pvalidate.html,phishing
https://www.drupal.org/u/foobar3000,legitimate
http://sidclassified.com/~floatsto/update-paypal-security/,phishing
https://veermarathi.net/wap/a_to_z_marathi_songs/eee/ek_doosrey_ke_liye_(2017).html,legitimate
http://www.greatarticlesite.com/backup/,phishing
http://www.ppg.com/coatings/commercialcoatings/en/products/special/pages/default.aspx,legitimate
https://www.dinsakerhet.se/mediagalleri/?category=6,legitimate
http://steamcommunityfreegames.goodluckwith.us/,phishing
https://www.designnews.com/author.asp?doc_id=275846&itc=dn_analysis_element&section_id=1386,legitimate
https://www.patreon.com/posts/instruktsiia-po-10151710,legitimate
https://www.post-it.com/3m/en_us/post-it/ideas/articles/increase-student-engagement-writing-on-the-walls/,legitimate
https://www.sk.ee/uudised/sertifitseerimiskeskus-on-uks-esimestest-kvalifitseeritud-usaldusteenuse-osutajatest-euroopas,legitimate
http://pastehtml.com/view/bfo5nsk6y.html,phishing
http://www.bluefencere.com/myroundlakeagent,legitimate
https://www.manscaped.com/blogs/grooming/depilatory-vs-manscaping-vs-hair-removal,legitimate
http://uitvaartfotografie.com/tmp/lonsdale/tusamananci/grepete/javanghim/zaiba/gova.html,phishing
http://thelushline.com/ReMaX/SecureLogin.html,phishing
https://www.dreamit.com/eventscalendar/2016/11/2/manage-how-to-pitch-the-press,legitimate
http://www.blueridgefoodventures.org/our-region/news/survey-input-sought-from-natural-products-growers-manufacturers,legitimate
http://serverregf.com/sss/,phishing
http://ecolandia.com.br/js/6Y2WU8D3T.html,phishing
http://www.myfoxtampabay.com/dpp/news/local/sun_coast/squirrel-sets-off-school-fire-alarm-12082011,legitimate
https://www.iadb.org/en/news?f%5b0%5d=filter%3a1126&f%5b1%5d=filter%3a1126&f%5b2%5d=filter_news_by_country%3a1021&f%5b3%5d=filter_news_by_country%3a1024&f%5b4%5d=filter_news_by_topic%3a1124&f%5b5%5d=filter_news_by_country%3a1032&f%5b6%5d=filter%3a1128&f%5b7%5d=filter_news_by_topic%3a1102,legitimate
http://www.ssireview.org/blog/entry/envisioning_a_climate_for_change,legitimate
https://www.globalccsinstitute.com/news/institute/201712,legitimate
http://mirprazdnika96.ru/components/com_media/images/hmrc/hmrc/allaccounts/co-operativebank/co-oprative.co.uk-CBIBSWebstart.do.html,phishing
http://www.nccgroup.com/en/blog/2013/07/making-a-mountain-out-of-a-mole-hill-%e2%80%93-combining-low-severity-vulnerabilities-to-devastating-effect/,legitimate
http://www.eroko.com/5mm-4x8-gurgoan-2s-mdf-mel.html,legitimate
http://www.tubefilter.com/tag/marc-summers/,legitimate
http://www.pinturasmonopol.com/data/bovedabanamex.com.mx/serban/,phishing
http://guzellerturizm.net/online.wellsfargo.com/authenticating/das/session.cgi/-sessargs=mZsth/updateZXJyb3Iubm9Vc2VybmFtZQ==/questions.php,phishing
http://www.mcgarryassociates.com.au/templates/mcgarry_associates/wwwsorteioscielocadrastoagorapremios/wwwcadrastrocielopremiosinstantaneos/wwwcadrastrosuperpremiocielo/visa/mastercard/,phishing
http://contacmemmbers.comoj.com/noreply/Incluir/,phishing
http://paybal.comoj.com/Connexion%20-%20PayPal.htm,phishing
https://www.lau.edu.lb/news-events/news/archive/education_of_girls_and_women_i/,legitimate
http://paypa1.corn.cgi-bin.websrc.cmd.update-account.idsd25f755nrf65e5r5k5bh3z6r5h65535f63re5g63df5rt25h-add.logonds12f91er2fasf2.productreviewz.net/436ff1b91e6b3781d1ef61ae377dbc47/,phishing
https://cmu.ac.th/th/article/bcea6ff9-771a-435e-9014-b650d89ffe81,legitimate
http://www.ohri.ca/newsroom/story/view/655?l=en,legitimate
http://promocompleta.com.br/eng.html,phishing
http://clearancenorthampton.co.uk/header/389992f58a613f225407b958f7ebe87d/30457e85b18115ad11e18b5851c261ea/38d1fb2a5fdaa0add252fa39173ba194/52f8ba0c4ccadb642d47110536da5904/64da5ab0a528733dfdfcd7a543248aa1/005b83a9d7d23df3f913350b3668c859/,phishing
https://www.vogue.com.tw/mobile/tag/panasonic%20lumix,legitimate
https://www.rtvs.sk/televizia/program/12972/158236,legitimate
http://contact-us-unblocking-fb.xyz/confirm/index.php,phishing
http://business-eb.client737452-form.bbt.com.etrech.ph/clients/form/b_form.jsp,phishing
http://www.aviationtoday.com/rw/topstories/boeing-plans-for-additional-apache-and-chinook-versions-before-future-vertical-lift-arrives_82557.html,legitimate
http://www.almico.com/foruminfo.php?id=498,legitimate
https://www.univ-rennes2.fr/culture,legitimate
https://www.alpro.com/benl/recepten/pasta-met-makreel-en-witloof,legitimate
https://www.iabuk.com/explore?sort_bef_combine=field_content_date_value%20desc&title=&type%5b0%5d=17&sort_by=field_content_date_value&sort_order=desc&page=17,legitimate
https://www.insightsquared.com/2016/10/pipeline-flow-end-of-year-goals/,legitimate
http://www.uff.br/?q=sevico-social-no-grupo-assistencia-estudantil-sevico-social-no-grupo-estudante,legitimate
http://mommytails.com/wp-content/themes/classic/mtalis/www.ppl.nzd/encripted/ssl218.site/login.html?amp;amp;dispatchX85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50d633913f49a849bc70c6173ae3432420d633913f49a849bc70c6173ae343242&amp,phishing
http://h1.ripway.com/pema00/go.php,phishing
https://www.milliondollaradvocates.com/sys/error/404,legitimate
http://www.1001articles.com/includes/include/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,phishing
http://www.americanexpress.com.es-pos7.es/myca/form/serverstack/action?request_type=9850809274041382704035140486848379943702529696581291768481,phishing
http://www.e-bezpeci.cz/index.php/rizikove-jevy-spojene-s-online-komunikaci/kybersikana/1351-k-diagnostice-kybersikany,legitimate
http://www.yanmar.co.jp/tenki/mesh/index.html,legitimate
http://configlogin.encrypted.slapiservlet.NgYKFW2Vw.actionvalidate.secureonline.laO8urkkZ.vcoenutrmsi.com/president.htm?/linkbrowse/communitypage/OSL.htm?LOGIN=ZtNu2NgYKF&VERIFY=W2VwMNlaO8urkkZ,phishing
http://callahans-catering.com/libraries/pear/archive_tar/bl/e-DocSign/,phishing
http://www.myaccount.aol.com.onlineaccounts.upgrade.online.billing.account.update.billing.account.updatemyaccount.aol.com.onlineaccounts.upgrade.online.billing.account.update.infosupportcoustomer.org/dadfc630ed5a24630cbaecd914c1cad1/,phishing
http://secure-confirmation-worldwide.gmakinvestment.com/account/id/457/798fg4s6g21d98132ds1fq98sd1qs5fs1d4g98f1v6sh19u8k4y9i8l4hj2f1g35dfd981/e111b0621b9f9d3b9c3d07ef46851f42/Login.php,phishing
https://www.ruthschris.com/restaurant-locations/woodland-hills/private-events/,legitimate
http://businessbanking.53.com.session8677457.hksecure.hk/clientbase/form.asp,phishing
http://g7aut.has.it/,phishing
http://webappsupdates.com/user/webapps/mpp/home/d796829b3012aefc754e990c2037e938/mpp/update/,phishing
http://cplink.cy3c.com.tw/images/acessonovo/Home4/,phishing
http://www.bktechnologies.co.za/loc/online.htm,phishing
http://burococon.nl/templates/ja_purity/Properties/index.htm,phishing
https://www.musculardystrophyuk.org/events/limb-girdle-muscular-dystrophy-support-afternoon-cardiff/,legitimate
http://wvps212-241-203-98.vps.webfusion.co.uk/halifax-online.co.uk/_mem_bin/formslogin.asp/index.php,phishing
http://www.paypal.com.res.limite.account.new.update.2012.672bfcaa73dbfe28bff5bc77604084fa.grimpe-tremblay-degaine.fr/www.paypal.com/bankinfo.php,phishing
http://www.thebodyelectricschool.com/wp-content/uploads/2013/12/8ikl/,phishing
http://ontimetours.com/libraries/joomla/client/4912058125912941489214000394-DE/91395385921595935035258/,phishing
http://fanstarters.com/www/d/hagsugdais/,phishing
https://www.lacclink.com/about/management/executive-team,legitimate
https://www.heartlandpaymentsystems.com/apple-pay,legitimate
http://www.stgeorge.com.au.procedureid99999999999999.ipgin.us/customer.asp/,phishing
https://www.icfj.org/blogs/leading-mexican-journalist-says-she-worries-about-trump-presidency,legitimate
http://bpnh.org.au/file/googledrive,phishing
